year,month,day,flow_cfs,Source
1981,8,13,532,USGS_12186000
1981,8,14,516,USGS_12186000
1981,8,15,500,USGS_12186000
1981,8,16,485,USGS_12186000
1981,8,17,447,USGS_12186000
1981,8,18,411,USGS_12186000
1981,8,19,397,USGS_12186000
1981,8,20,383,USGS_12186000
1981,8,21,342,USGS_12186000
1981,8,22,316,USGS_12186000
1981,8,23,296,USGS_12186000
1981,8,24,316,USGS_12186000
1981,8,25,290,USGS_12186000
1981,8,26,254,USGS_12186000
1981,8,27,230,USGS_12186000
1981,8,28,224,USGS_12186000
1981,8,29,219,USGS_12186000
1981,8,30,224,USGS_12186000
1981,8,31,224,USGS_12186000
1981,9,1,678,USGS_12186000
1981,9,2,687,USGS_12186000
1981,9,3,411,USGS_12186000
1981,9,4,342,USGS_12186000
1981,9,5,296,USGS_12186000
1981,9,6,260,USGS_12186000
1981,9,7,272,USGS_12186000
1981,9,8,296,USGS_12186000
1981,9,9,290,USGS_12186000
1981,9,10,260,USGS_12186000
1981,9,11,230,USGS_12186000
1981,9,12,224,USGS_12186000
1981,9,13,202,USGS_12186000
1981,9,14,191,USGS_12186000
1981,9,15,197,USGS_12186000
1981,9,16,208,USGS_12186000
1981,9,17,224,USGS_12186000
1981,9,18,236,USGS_12186000
1981,9,19,272,USGS_12186000
1981,9,20,254,USGS_12186000
1981,9,21,376,USGS_12186000
1981,9,22,652,USGS_12186000
1981,9,23,540,USGS_12186000
1981,9,24,404,USGS_12186000
1981,9,25,342,USGS_12186000
1981,9,26,290,USGS_12186000
1981,9,27,335,USGS_12186000
1981,9,28,1650,USGS_12186000
1981,9,29,1280,USGS_12186000
1981,9,30,840,USGS_12186000
1981,10,1,855,USGS_12186000
1981,10,2,2180,USGS_12186000
1981,10,3,1270,USGS_12186000
1981,10,4,948,USGS_12186000
1981,10,5,770,USGS_12186000
1981,10,6,2590,USGS_12186000
1981,10,7,2790,USGS_12186000
1981,10,8,1990,USGS_12186000
1981,10,9,1800,USGS_12186000
1981,10,10,1360,USGS_12186000
1981,10,11,1000,USGS_12186000
1981,10,12,790,USGS_12186000
1981,10,13,700,USGS_12186000
1981,10,14,640,USGS_12186000
1981,10,15,600,USGS_12186000
1981,10,16,540,USGS_12186000
1981,10,17,460,USGS_12186000
1981,10,18,490,USGS_12186000
1981,10,19,470,USGS_12186000
1981,10,20,420,USGS_12186000
1981,10,21,390,USGS_12186000
1981,10,22,350,USGS_12186000
1981,10,23,372,USGS_12186000
1981,10,24,354,USGS_12186000
1981,10,25,337,USGS_12186000
1981,10,26,402,USGS_12186000
1981,10,27,1280,USGS_12186000
1981,10,28,1550,USGS_12186000
1981,10,29,1160,USGS_12186000
1981,10,30,1070,USGS_12186000
1981,10,31,2880,USGS_12186000
1981,11,1,1700,USGS_12186000
1981,11,2,1210,USGS_12186000
1981,11,3,1020,USGS_12186000
1981,11,4,911,USGS_12186000
1981,11,5,768,USGS_12186000
1981,11,6,672,USGS_12186000
1981,11,7,601,USGS_12186000
1981,11,8,548,USGS_12186000
1981,11,9,505,USGS_12186000
1981,11,10,466,USGS_12186000
1981,11,11,503,USGS_12186000
1981,11,12,1390,USGS_12186000
1981,11,13,1140,USGS_12186000
1981,11,14,1010,USGS_12186000
1981,11,15,1270,USGS_12186000
1981,11,16,1310,USGS_12186000
1981,11,17,1090,USGS_12186000
1981,11,18,1290,USGS_12186000
1981,11,19,1100,USGS_12186000
1981,11,20,965,USGS_12186000
1981,11,21,1020,USGS_12186000
1981,11,22,1350,USGS_12186000
1981,11,23,1150,USGS_12186000
1981,11,24,972,USGS_12186000
1981,11,25,821,USGS_12186000
1981,11,26,724,USGS_12186000
1981,11,27,639,USGS_12186000
1981,11,28,573,USGS_12186000
1981,11,29,530,USGS_12186000
1981,11,30,523,USGS_12186000
1981,12,1,859,USGS_12186000
1981,12,2,1960,USGS_12186000
1981,12,3,1460,USGS_12186000
1981,12,4,1060,USGS_12186000
1981,12,5,1660,USGS_12186000
1981,12,6,1930,USGS_12186000
1981,12,7,1420,USGS_12186000
