year,month,day,flow_cfs,Source
1981,6,2,5570,USGS_12189500
1981,6,3,5350,USGS_12189500
1981,6,4,7430,USGS_12189500
1981,6,5,6350,USGS_12189500
1981,6,6,9900,USGS_12189500
1981,6,7,6620,USGS_12189500
1981,6,8,5670,USGS_12189500
1981,6,9,6530,USGS_12189500
1981,6,10,5870,USGS_12189500
1981,6,11,5470,USGS_12189500
1981,6,12,5000,USGS_12189500
1981,6,13,4770,USGS_12189500
1981,6,14,4490,USGS_12189500
1981,6,15,4260,USGS_12189500
1981,6,16,5520,USGS_12189500
1981,6,17,6530,USGS_12189500
1981,6,18,6050,USGS_12189500
1981,6,19,9540,USGS_12189500
1981,6,20,9290,USGS_12189500
1981,6,21,8310,USGS_12189500
1981,6,22,7780,USGS_12189500
1981,6,23,7920,USGS_12189500
1981,6,24,6890,USGS_12189500
1981,6,25,6440,USGS_12189500
1981,6,26,7250,USGS_12189500
1981,6,27,6680,USGS_12189500
1981,6,28,5770,USGS_12189500
1981,6,29,5520,USGS_12189500
1981,6,30,6140,USGS_12189500
1981,7,1,6020,USGS_12189500
1981,7,2,5700,USGS_12189500
1981,7,3,5750,USGS_12189500
1981,7,4,6560,USGS_12189500
1981,7,5,6920,USGS_12189500
1981,7,6,5990,USGS_12189500
1981,7,7,4850,USGS_12189500
1981,7,8,4280,USGS_12189500
1981,7,9,3820,USGS_12189500
1981,7,10,3580,USGS_12189500
1981,7,11,3540,USGS_12189500
1981,7,12,3480,USGS_12189500
1981,7,13,3800,USGS_12189500
1981,7,14,4530,USGS_12189500
1981,7,15,4350,USGS_12189500
1981,7,16,4490,USGS_12189500
1981,7,17,4820,USGS_12189500
1981,7,18,5170,USGS_12189500
1981,7,19,4490,USGS_12189500
1981,7,20,4350,USGS_12189500
1981,7,21,4140,USGS_12189500
1981,7,22,3820,USGS_12189500
1981,7,23,3710,USGS_12189500
1981,7,24,3670,USGS_12189500
1981,7,25,3910,USGS_12189500
1981,7,26,3960,USGS_12189500
1981,7,27,4120,USGS_12189500
1981,7,28,4050,USGS_12189500
1981,7,29,3780,USGS_12189500
1981,7,30,3600,USGS_12189500
1981,7,31,3270,USGS_12189500
1981,8,1,3080,USGS_12189500
1981,8,2,3010,USGS_12189500
1981,8,3,2990,USGS_12189500
1981,8,4,2950,USGS_12189500
1981,8,5,2890,USGS_12189500
1981,8,6,2850,USGS_12189500
1981,8,7,2970,USGS_12189500
1981,8,8,3160,USGS_12189500
1981,8,9,3330,USGS_12189500
1981,8,10,3370,USGS_12189500
1981,8,11,3180,USGS_12189500
1981,8,12,3100,USGS_12189500
1981,8,13,2930,USGS_12189500
1981,8,14,2910,USGS_12189500
1981,8,15,2930,USGS_12189500
1981,8,16,2830,USGS_12189500
1981,8,17,2660,USGS_12189500
1981,8,18,2480,USGS_12189500
1981,8,19,2430,USGS_12189500
1981,8,20,2310,USGS_12189500
1981,8,21,2100,USGS_12189500
1981,8,22,2010,USGS_12189500
1981,8,23,1980,USGS_12189500
1981,8,24,2130,USGS_12189500
1981,8,25,1950,USGS_12189500
1981,8,26,1750,USGS_12189500
1981,8,27,1710,USGS_12189500
1981,8,28,1650,USGS_12189500
